company_name,pt_seafood_database_id,country_hq,main_segment,seg_feed,seg_fishing,seg_aquaculture,seg_processing,seg_wholesale,seg_retail,seg_foodservice,description,website,species_disclosure,revenue_usd_mn,market_cap_usd_mn,ebit_margin,return_on_equity,sustainability_assessment_cat1_transparency_score,sustainability_assessment_cat2_ocean_health_score,sustainability_assessment_cat3_management_governance_score,sustainability_assessment_cat4_fishing_practices_score,sustainability_assessment_cat5_compliance_enforcement_score,sustainability_assessment_cat6_stock_sustainability_score,reporting_precision,n_distinct_countries,n_distinct_species,species_clean,regions,enterprise_value_usd_mn,net_debt_ebitda
FUJIAN MINWEI INDUSTRY CO LTD,ID_72,China,Processing,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Fujian Minwei Industry Co., Ltd. is a Chinese fishery company focused on processing and exporting seafood products to international markets.",https://www.minwei.cn,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,2,1,1,1,1,1,0.4232659613930702,3,9,"Cod, Jelly, Mackerel, Nori, Perch, Sailfish, Sea Bass, Snapper, Yellow Croaker","China; China, Thailand, Singapore, Malaysia, Philippines, Taiwan, Hong Kong; Fujian, China",,
FUJIAN TIANMA SCIENCE AND TECHNOLOGY GROUP CO LTD,ID_73,China,Feed,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fujian TianMa Science and Technology Group Co., Ltd. is a large, modern enterprise focused on integrated fishery and animal husbandry operations, encompassing special aquaculture, marine food, marine seed industries, and livestock production, including pigs, meat, and poultry.",http://www.jolma.cn,Planet Tracker found species disclosure for part of the seafood portfolio of this company,810.3012733,404.1272809,3.737970997,1.170601461,1,1,1,1,1,1,0.6243881505121633,6,16,"Anguilla, Bluefish, Cichlidae, Crab, Crayfish, Golden Pomfret, Grouper, Mandarin, Roach, Shrimp, Tilapia, Tongue Sole, Turbot, Yellow Catfish, Yellow Croaker","Fujian, China; Guangdong, China; Guangxi, China; Hubei, China; Japan; Jiangxi, China",1567.2143061962672,8.41462056485984
FUQING ZHAOHUA AQUATIC FOOD,ID_74,China,Processing,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"The company primarily produces and sells quick-frozen food, specializing in processed and frozen Penaeus vannamei (Pacific white shrimp) and abalone series. It also manages the import and export of various commodities.",http://zhaohua.shicaizhanlan.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,0,0,0,0.5884781219382756,2,6,"Abalone, Dalian Sea Cucumber, Nine Section Shrimp, Shellfish, Vannamei Shrimp","Fuqing, Fujian, China; Fuzhou",,
GENERAL OYSTER,ID_75,Japan,Foodservice,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,The General Oyster Company focuses solely on the cultivation and distribution of oysters.,https://www.g-oyster.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,25.03870556,23.51417358,0.91274021,-9.71538624,1,1,1,0,2,1,0.152499180325666,4,1,Oyster,"Japan; Japan (Nationwide); Japan (Sourced From Japanese Archipelago And Domestic Farms); Kume Island, Okinawa, Japan",46.268363978028376,-4.178945283176245
GIDROSTROY,ID_76,Russian Federation,Fishing,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Gidrostroy is a major fish product company in the Russian Far East, focusing on the production and distribution of frozen fish for both local and global markets.",https://gidrostroy.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,2,1,1,1,1,2,0.6365878133596339,8,17,"Char, Clupea, Cod, Coho Salmon, Flounder, Gadus, Gadus Chalcogrammus, Greenling, Herring, Ommastrephidae, Oncorhynchus Gorbuscha, Oncorhynchus Keta, Pink Salmon, Salmon, Sockeye Salmon, Squid","Iturup Island, Russia; Kuril Islands, Russia; Russia; Russian Far East; Sakhalin Island, Russia; Sea Of Japan, Sea Of Okhotsk, Bering Sea; Sea Of Okhotsk, Russia; Shikotan Island, Russia",,
GLOBAL FOOD CORP,ID_77,Japan,Wholesale/Distribution,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"The Global Food Corporation plans, manufactures, and sells processed food ingredients, focusing on commercial-grade Japanese cuisine products, including delicacies and bonito.",https://gfc-jp.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,3.474717,0.312682,1,1,1,1,1,1,0.5148514348819473,5,28,"Alaska Pollock, Alfonsino, Ankou, Ayu, Blowfish, Bluefish, Bream, Cod, Conger Eel, Herring, Jellyfish, Lobster, Mackerel, Mussel, Octopodidae, Octopus, Red Fish, Salmon, Sardines, Scallop, Shellfish, Shrimp, Squid, Whale, Yellowtail",China; Japan; Senegal; Us; Vietnam,,0.8131567965400812
GOSHOKU CO LTD,ID_78,Japan,Processing,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Goshoku is a manufacturer of processed food and a wholesaler/trader of seafood, agricultural, and livestock products.",http://www.goshoku.co.jp,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,1,1,1,0.18917234205876926,4,20,"Conger Eel, Ebi Shrimp, Fish, Flyingfish Egg, Herring Roe, Jellyfish, Masu Trout, Octopus, Prawn, Salmon, Salmon Egg, Scallop, Shellfish, Shrimp, Squid, Tsunonashi Okiami Krill, Tuna, Unagi Eel, Wakame",China; Japan; Southeast Asia; Worldwide,,
GREENLAND SEAFOOD EUROPE GMBH,ID_79,Germany,Processing,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Greenland Seafood, a subsidiary of Sofina Foods Inc., specializes in fish processing services, offering a range of products including fish snacks, natural filets, prepared fish with toppings and sauces, and prawns for individual and corporate customers.",http://www.royalgreenland.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,2,1,2,2,0.43553265144647885,9,14,"Alaska Pollock, Chionoecetes Opilio, Cod, Cyclopterus Lumpus, Gadus Morhua, Haddock, Hake, Pandalus Borealis, Prawn, Reinhardtius Hippoglossoides, Saithe, Salmon","China, Japan, Taiwan, Usa; East Greenland, Barents Sea; Europe, Asia, North America; Europe, North America, Asia; Greenland; Greenland, Canada; Greenland, Canada, Europe; North Atlantic Ocean; North Atlantic Ocean, Arctic Ocean",,
ANDFJORD SALMON AS,ID_8,Norway,Aquaculture,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Andfjord Salmon AS is a Norway-based Atlantic salmon farming company utilizing a patented land-based seawater flow-through system for aquaculture, and also sells salmon-related food products through restaurants.",https://www.andfjordsalmon.com/en/,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,0.017678124,103.1105174,,-5.975911284,2,3,3,2,2,3,1.0,1,1,Atlantic Salmon,Andøya,312.2706496285886,-16.8181746348439
GRIEG SEAFOOD ASA,ID_80,Norway,Integrated,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Grieg Seafood ASA is an integrated Norwegian company specializing in the farming, processing, and sale of salmon.",http://www.griegseafood.no,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,686.3334076,244.7511221,-1.300688543,-44.96601787,3,3,3,0,3,3,0.15075476775213445,4,2,"Salmon, Trout",British Columbia; Finnmark; Newfoundland; Rogaland,1192.05103608236,11.226668568736368
GRUPO PINSA,ID_81,Mexico,Processing,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Grupo PINSA is a vertically integrated company, operating through subsidiaries like Pesca Azteca, PINSA, and PINSA Congelados, with a primary focus on fishing, producing, and selling Tuna and Sardine under brands such as Dolores, Mazatún, and El Dorado for the Mexican and US markets.",https://www.grupopinsa.mx,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,1,2,1,1,2,0.4982244474130108,4,5,"Clupeidae, Katsuwonus Pelamis, Thunnus Albacares, Tuna","Eastern Pacific Ocean; Mexico; Pacific Ocean; Usa, Chile, Colombia, Europe, Asia",,
GRUPO PROFAND SL,ID_82,Spain,Integrated,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"The company is vertically integrated, with primary activities spanning fishing, aquaculture, processing, wholesale distribution, and direct retail sales to supermarkets, hypermarkets, and food chains.",http://https://www.profand.com/,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,3.904,2,2,3,1,2,2,0.7286037837425771,3,19,"Cephalopod, Dicentrarchus Labrax, Loligo, Octopodidae, Octopus, Octopus Vulgaris, Oncorhynchus Mykiss, Penaeidae, Salmo Salar, Sardina Pilchardus, Sepia, Shrimp, Sparus Aurata, Squid","Galicia, Spain; Spain; Zaragoza, Spain",,
GST GROUP,ID_83,Malaysia,Integrated,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,GST Group is a Malaysian seafood company engaged in global operations.,https://www.gstgroup.com.my/,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,2,2,2,0,1,2,0.5857016392806154,5,39,"Abalone, Barramundi, Bawal Emas, Catfish, Cichlidae, Cobia, Cod, Crab, Garoupa, Golden Pompano, Grouper, Halibut, Kembong, Lates Calcarifer, Lobster, Lutjanus, Mussel, Octopodidae, Octopus, Oyster, Penaeus Monodon, Pomfret, Prawn, Red Snapper, Salmon, Sardin, Scallop, Sea Cucumber, Seabass, Squid, Tilapia, Tongkol, Travelly, Tuna, Unagi, White Silver Fish",Kuala Lumpur; Malaysia; Penang; Pulau Langkawi; Pulau Pangkor,,
GUANGDONG HAID GROUP CO LTD,ID_84,China,Feed,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Guangdong Haid Group Co., Ltd. is a diversified Chinese company involved in feeds, seedlings, animal protection vaccines, smart breeding, and food processing for species including aquatic animals, pigs, ducks, and chickens.",https://www.haid.com.cn,Planet Tracker found species disclosure for part of the seafood portfolio of this company,15901.70574,11315.64403,5.122594978,20.6831059,2,1,1,0,1,1,0.7495099880735413,6,18,"Channa Argus, Cichlidae, Crab, Crayfish, Crucian Carp, Grouper, Macrobrachium Rosenbergii, Mandarin Fish, Micropterus Salmoides, Oreochromis Niloticus, Prawn, Shrimp, Siniperca Chuatsi, Snakehead, Tilapia, Trachinotus Ovatus, Yellow Catfish","China; China (Guangxi); China (Zhanjiang, Hainan, Zhangzhou, Nantong, Shanwei, Dongying, Tangshan); China (Zhaoging); Indonesia; Vietnam",11843.900734710824,0.27032117832032143
GUANGDONG HAVWII AQUACULTURE CO LTD,ID_85,China,Aquaculture,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Guangdong Havwii Aquaculture Co., Ltd. is a Chinese company focused on the aquaculture industry.",http://www.havwii.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,2,0,1,1,0.8075033746059517,1,20,"Anchovy, Catfish, Cobia, Dory, Epinephelus Lanceolatus, Gold Pomfret, Golden Pomfret, Golden Tiger Grouper, Linear Seahorse, Penaeus Monodon, Rachycentron Canadum, Scallops, Shellfish, Shrimp, Spanish Mackerel, Trachinotus Ovatus, Vannamei Shrimp, Yellow Croaker",China,,
GUANGDONG YUEHAI FEEDS GROUP,ID_86,China,Feed,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Guangdong YueHai Feeds Group is a Chinese company specializing in the production and provision of feed products and services, supported by an extensive network of subsidiaries in China and international operations.",http://en.yuehaifeed.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,819.6941431,,-2.13705455,-3.218372235,1,1,1,0,1,1,0.6744640094178488,3,20,"Cichlidae, Crab, Crayfish, Epinephelus, Fish, Forktail Catfish, Golden Pomfret, Grouper, Lateolabrax Japonicus, Macrobrachium Rosenbergii, Micropterus Salmoides, Penaeus Monodon, Shrimp, Tilapia, Trachinotus Ovatus, Yellow Catfish, Yellow Croaker","China; Vietnam; Zhanjiang, Guangdong, China",867.6781292520199,-12.635918500021841
H&N GROUP,ID_87,United States of America,Wholesale/Distribution,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"H&N is an independent, family-owned company specializing in the global farming, processing, and distribution of aquaculture products, primarily shrimp and fish.",https://www.hngroup.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,9.88467,0.462971,2,1,2,1,2,1,0.711764462445267,7,20,"Alaska Cod, Alaskan Cod, Black Tiger Shrimp, Catfish, Cichlidae, Fresh Wild Rockfish, Halibut, Ictalurus Punctatus, New Zealand Greenshell Mussels, Pangasianodon Hypophthalmus, Penaeus Setiferus, Perch, Perna Canaliculus, Salmon, Shrimp, Sole, Swai/Pangasius, Tilapia, White Shrimp",Canada; Ecuador; New Zealand; Us; Usa; Usa (Alaska); Vietnam,,0.3087868816600381
HAGOROMO FOODS,ID_88,Japan,Processing,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Hagoromo Foods Group manufactures and sells a diverse portfolio of food products, notably canned and pouched tuna (Sea Chicken brand), sweet corn (Shakitto-Corn brand), pasta, sauces, traditional Japanese ingredients (dried bonito flakes, laver, rice seasonings), and pet foods.",https://corp.hagoromofoods.co.jp,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,485.5876851,43.50477981,2.496320931,4.777500369,1,2,2,2,1,2,0.37980863602609144,5,6,"Bonito, Cod, Katsuwonus Pelamis, Red Sea Bream, Thunnus Albacares, Tuna",Indian Ocean; Indonesia; Japan; Mid-Western Pacific Ocean; Western And Central Pacific Ocean,224.29496820460676,0.8971840015901708
HAINAN ZHONGZHENG AQUATIC SCIENCE AND TECHNOLOGY CO LTD,ID_89,China,Aquaculture,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Hainan Zhongzheng Aquatic Science and Technology Co., Ltd. is a Hainan-based aquaculture company involved in local and international sales.",http://www.hnzzsckj.com,Planet Tracker did not find sufficient species disclosure for the seafood portfolio of this company,,,,,1,1,2,0,1,1,0.05116639522186413,1,1,Shrimp,"Hainan Province, China",,
ANDREW MARR INTERNATIONAL LIMITED,ID_9,United Kingdom,Wholesale/Distribution,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Andrew Marr International Limited, a UK-based global company, operates across logistics, sourcing, trading, and distribution, with a primary focus on seafood through its six specialized subsidiaries.",http://amiuk.co.uk,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,2,1,1,2,0.6743287439913859,35,79,"Anchovies, Barracuda, Barramundi, Black Cod, Blue Whiting, Bogue, Brill, Bullet Tuna, Catfish, Chalkstream Trout, Cichlidae, Cod, Cod Cheek, Crab, Crevettes, Dog Fish, Dover Sole, Farmed Bass, Farmed Bream, Fish, Frog, Haddock, Hake, Halibut, Herring, John Dory, Kahawai, Kipper, Langoustine, Lemon Sole, Ling, Lobster, Mackerel, Mahi Mahi, Meagre, Megrim, Monk Cheek, Monkfish, Mullet, Mussel, Oyesters, Pacific Hake, Pacific Herring, Pangasius, Parrotfish, Plaice, Prawn, Ray Wings, Red Bellied Pacu, Red Mullet, Red Snapper, Reef Cod, Rock Fish, Saithe, Salmon, Sardinella, Scallops, Scampi, Sea Reared Trout, Sea Trout, Seabass, Shrimp, Skipjack Tuna, Snail, Soft Shell Crabs, Squid, Swordfish, Tilapia, Toothfish, Turbot, White Croaker, Whiting, Witch Sole, Wolffish, Yellow Croaker, Yellow Tail/Amberjack, Yellowfin Sole","27 Atlantic, Northeast; 67 Pacific, Northeast; Argentina; Atlantic; Canada; Chile; China; Ecuador; Faroe Islands; Iceland; India; Indonesia; Ireland; Japan; Korea; Mauritania; Morocco; Namibia; New Zealand; Norway; Oman; Pacific; Peru; Russia; Scotland; Senegal; Shetland; South Africa; Spain; Sri Lanka; Thailand; United Kingdom; Uruguay; Us; Vietnam",,-0.6877578602930715
HAIYANG HUANGHAI FISHERIES CO LTD,ID_90,China,Aquaculture,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Haiyang Huanghai Fisheries Co., Ltd. is a China-based company specializing in the aquaculture, processing, and sales of marine products, distinguished by its stable, long-term cooperation with various companies.",http://huanghai.chinaaquatic.cn,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,2,1,2,0,1,1,0.71792179239803,1,10,"Car Shrimp, Cynoglossus Semilaevis, Flat Scorpionfish, Flounder, Grouper, Paralichthys Olivaceus, Scophthalmus Maximus, Tongue Sole, Turbot, Yellow-Striped Amberjack","Haiyang, Shandong, China",,
HAMADA GYOGYOUBU COLTD,ID_91,Japan,Fishing,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"Hamada Fisheries Club, founded in 1916, transitioned to extensive deep-sea tuna longline fishing operations in 1978 and currently operates three deep-sea tuna longline vessels.",http://www.hamada-gyogyoubu.co.jp,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,1,1,1,1,1,0.02104756517984919,1,1,Pelagic Tuna,Distant Seas/International Waters,,
HAMADA SUISAN,ID_92,Japan,Fishing,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,Hamada Suisan specializes in the fishing and processing of dried baby sardines.,https://www.hamadasuisan.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,2,1,1,1,1,1,0.8819170406943048,3,2,"Carcharhinus Longimanus, Sardines",Japan; Japan (Miyazaki); Pacific Ocean (Southern),,
HAMAKO SUISAN,ID_93,Japan,Fishing,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Hamako Suisan is a seafood company that supplies fresh and frozen seafood products to both domestic and international customers.,http://hamakou-suisan.co.jp,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,2,1,1,2,1,0.8369656184270654,14,4,"Cololabis Saira, Thunnus Obesus, Thunnus Thynnus, Tuna","Atlantic Ocean (Specifically Off Ireland); Atlantic Ocean, Pacific Ocean, Indian Ocean; Cape Town; Honolulu; Japan; Java Island; Mediterranean Island Malta; Northern Ireland; Noumea; Pacific Ocean (Likely Off The Coast Of Japan); Panama; Port Louis; Reykiavik; Singapore",,
HANSUNG ENTERPRISE CO LTD,ID_94,Republic of Korea,Processing,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Hansung Enterprise Co., Ltd. is a South Korea-based manufacturer and seller of seafood products, as well as meat products derived from pigs and chicken.",http://www.hsep.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,243.8702697,10.50195189,2.109659968,4.762344286,1,2,2,1,1,2,0.6048320744099142,4,17,"Albacore Tuna, Anchovy, Bigeye Tuna, Cod, Flounder, Gadus Chalcogrammus, Green Marlin, Mackerel, Octopodidae, Octopus, Pollack, Shrimp, Skipjack Tuna, Squid, Swordfish, Yellowfin Tuna",Argentina; North Pacific Ocean (Bering Sea); Russia; South Korea,93.12806600825158,10.340615246929222
